,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
KEN,3146.364284063649,1518.9080167761063,3350.9714254600954,2050.2938988709825,3512.909246541098,409.4431998967304,1961.9875507186764,748.7728344069278,1419.5469199421884,1679.0127834872096,330.87777471301035,3980.8826349136443,741.9941525174701,1807.2050111312358,2504.7835878687715,914.0853458171574,0.0,2147.948226294083,3574.5561775506917,4527.526397286694,5157.944461671352,0.0,2824.6929252565656,4492.272136278844,1941.0144429708664,1286.1536634582078,734.461361288104,3469.7122222604316,4383.630580837958,4672.73548341518,610.9220933565367,2049.17430290749,2431.00025871144,2269.8735421832844,353.89406133169683,4942.266560602011,4781.770335596176,0.0,2105.8840636860286,450.2327171722543,2437.1400336469273,0.0,3522.240577123159,3748.8061619436926,0.0,800.5696564716488,1474.21115586666,3450.6699123350336,3785.0498152821033,3766.072065311987,5273.258203077149,5552.78804073901,6402.149646356087,4781.411246823845,3948.9222699897355,3370.8807609885116,5660.105474927679,2727.539479423513,2745.1583368100673,2652.294455852128,8195.746120730611,2597.6095701749,4212.2494132031525,6258.175503483546,3002.8235166086783,6125.048369268189,6290.508257713324,4756.385867150674,1842.7349230029665,3107.1110843764372,7714.620234412331,2455.910928509621,1295.4804383911808,8333.325339791041,4112.969549158409,2923.7688584068787,7689.874336390997,4417.309521074372,5931.408065326776,3324.936867012609,3812.2319809143937,2357.317927566436,4271.046672643268,6484.039855470375,939.0540321107133,3981.3863031647575,4792.023561368183,4968.8503827735685,5420.7401920035445,4324.749714695505,3988.1031899015256,4301.500990122315,3170.4267910770636,4929.526892460201,5545.090412603733,5594.572910505652,5842.015504980378,4615.0339457208765,4971.730613905237,3322.1561713428123,4597.22856025821,7143.926103891646,6129.802347478264,3923.3953176267883,5419.477789483241,5279.78369176246,4062.903475191748,4377.542573021297,4228.621975039114,5507.6714778593005,5999.574018374288,4829.11876112867,5384.68946136537,4194.426532886541,4042.4526881994348,4174.946124015118,4772.540832875359,4713.9028184389035,4762.3985483653405,5608.905476489842,4983.475770784663,4200.320463269813,5713.154640342897,9998.376091657838,8546.665390648639,10749.497788308985,10116.750582338336,9762.989453214326,10993.02880144206,10992.738673485544,9983.7948274458,10665.516792538938,10252.428517632223,10817.482764146649,10658.183456198343,10445.746701726957,9360.218328512019,5913.954212879468,10288.398894884816,9665.673608879662,8804.544508355202,9087.733687034004,6762.357690441624,9366.443122625342,9809.071852846595,10376.607029576402,8841.168104542377,9903.323983614793,8789.357922355035,8771.260128216461,9240.26752904114
LSO,5623.612384217773,1299.6227661102005,4604.394454906026,407.5498569035977,5086.296602417834,2626.491968349652,3550.18238046006,3593.9850070112902,4088.7136124933304,2946.1068461515038,1644.8258646368558,4833.228935210674,4482.215158117522,5393.995619465464,3685.6363624086157,4644.944117852879,3625.485601419727,3200.8712754431526,4647.93843884555,5386.413846913771,6057.385749934719,2824.6929252565656,0.0,5092.014797497806,5164.9149000562775,1475.9500967917127,1418.9526487238481,5354.980442944762,5835.106932308837,6947.939216893038,383.6883862686943,679.8830982691288,4776.189272981239,4145.26662329317,2813.806156142579,5966.549200721268,5549.486008490412,3240.0499798338365,0.0,4059.718108005921,254.73223261725857,1969.5472179816963,4639.96496164742,6461.987269959656,2950.6762050722064,1162.598399860015,684.1213046601471,6896.4239392513655,7210.311190437435,7195.537394935314,7882.638524179415,7753.3140026818255,8218.290030644916,7848.935115370009,7353.021570666571,5986.8230114316275,7339.334576607601,6292.712600061016,6296.837566108919,6186.408247553861,10033.816809735037,6140.816464859935,7584.384088666231,8447.12199708528,6500.43625894041,7746.213425802218,9190.028855357023,7760.826511003224,5433.770240881714,6540.719635526927,9105.163976500044,6062.753709848625,4986.5230482395955,10412.001949214098,6348.883393219802,6442.592884039461,9550.216562883377,7724.19076902335,7771.742728279187,6752.359853711789,7251.408083837474,5966.515839198586,7642.654283190042,8231.539417583304,4676.821990596962,7119.313626720525,7797.496875380759,8140.099865052812,8195.693008416221,7406.924101706834,7241.199421361337,7384.727129513509,6620.32434118578,7958.0441268390005,8480.558932387858,8640.114812970234,8825.901362294757,7445.652934790019,7909.64768712395,6638.638694073259,7689.999634812002,9610.153298060639,8652.721646755646,6847.645930309622,8496.60975296281,8356.318198373016,7223.332784174958,7618.7454805654,7332.124843740862,8289.886451881746,8804.147018991773,7941.532592361146,7457.550183686504,7462.728944875088,7430.250147360158,7348.972033182748,7863.009482886843,7708.511036123514,7217.601467331715,8528.339092296716,7850.1736371050365,7519.105839534305,8382.329156632157,10300.12645743858,10045.317065756259,10504.830525847688,10348.202078809682,9972.115360747684,10889.31933495293,10975.446427067942,10166.12769982422,10678.419242676413,10368.919562859313,10995.961781202546,10599.20316278732,10172.681523334031,10583.357397309048,6776.139819277119,9008.237122622328,10010.497860606058,6951.0382404016045,7849.895000533829,5465.894709889387,7066.582289315989,9299.495109558517,9753.86074134041,7350.9246743269005,8741.798158917973,8484.699416412428,6981.937430176121,9027.304929532967
LBR,1762.8254388176458,2380.0499490856223,988.7046591594059,3928.2179138277643,429.64953962337796,4052.588573891148,1756.7888299028182,2408.5911816792877,2379.866776978937,2235.602699109935,2415.801887033114,0.0,5268.971550864029,3850.914220408515,1561.4249136946626,4769.838197353665,4374.917752290799,1843.666598472202,461.53495792162937,0.0,524.8811678267961,4492.272136278844,5092.014797497806,0.0,2699.50539728269,5842.57851434183,4627.152128722971,253.53522057458437,703.9815998444744,2108.571215394759,4566.158102359792,3130.3369411573794,1183.5263068269687,1122.4163689432028,4042.92734160837,458.3200553970696,0.0,5216.819859022519,4286.703069920235,3251.3423025556926,5167.249907867645,4116.394795331565,879.1123990147855,3082.3264601357764,4069.56729585651,3719.679341063601,4254.752289257859,7136.570544033129,6015.756516675403,6079.691126456251,9194.210455312623,9521.881152706472,10274.519487235611,8104.980301462919,5892.564174760687,7690.791456241381,9857.024099951974,5974.508171196833,5413.017894736915,4977.998064003495,11014.111773075443,4985.933122827792,6499.106546925724,10040.383846729113,5128.693096468505,10173.068424571875,8855.286311206148,8594.129612660332,6291.076201960943,7151.209868325626,11166.648576106447,6231.607656093166,4902.969424780812,10840.722716645178,8686.789135059364,5180.1727905778625,10964.09450798425,7682.394301381692,9907.89680921085,4701.03772210657,6643.886615145877,6257.498803710019,6912.781255721961,10148.737541746823,5298.209237388587,4408.675670458322,4518.687021092461,5449.000087001705,4630.0679165374595,4526.991043152526,4716.337763050141,4365.992834518457,4967.568169939544,4820.228512680115,5217.0962239761075,5846.686200425099,5985.039810278575,3821.111410840501,4504.0548276644195,4310.259662168934,4750.357747295456,5862.747174888975,4617.065851174879,3657.6867747410124,5677.813616858184,5619.752426370535,4551.690169574731,5290.2000112114565,4519.913569858847,4753.63414042229,5446.026528539572,5053.123537851903,2426.081487801734,4870.289850395459,5516.358885269246,4651.587410850181,4901.10912266367,4546.399296819454,2157.3670823676985,5361.73392590624,4340.234118858483,5158.101693398707,4470.674261378985,6418.973543436477,5633.270765559564,7318.508328909558,6538.8842306787155,6004.800541013709,7753.192565406737,7785.146317032343,6326.373173900697,7268.38953731196,6688.279230076808,7619.281915559543,7229.674818776649,6848.449740886301,6421.035319837376,10084.192496100859,11593.353547365887,12240.883839173533,5590.987875013582,5532.722734278471,2548.9956855095134,6517.046110869936,5926.391741062003,6745.118248161013,5539.364045179549,6280.785711348173,4556.624641732675,5930.645203337153,5155.930710193256
LBY,0.0,2874.57593934082,1537.004683625821,4036.2128318659015,1478.3837806230008,2478.7931935468805,1065.9185400189215,933.6933219565178,0.0,1839.6151670398383,1568.5343170156634,2137.6494323159973,1998.7501343196286,0.0,2126.8122431378697,1300.287484582517,1372.5481720100718,2203.983475075261,1814.8221839631817,2397.920092312019,2800.1534665256077,1941.0144429708664,5164.9149000562775,2699.50539728269,0.0,4297.0471661800875,3310.7779831802654,866.809733654899,1441.8951519652737,1031.070480135395,3570.718905025417,4008.6383318232774,0.0,984.5930484504082,2348.7205970183786,2553.8025880660302,2733.2821918713084,2132.8663102600954,4535.955766549488,0.0,4922.9222641037695,2356.785242882307,1777.6056309257237,0.0,1890.3711410439855,3088.372891339852,3850.6433303341923,3233.917384074833,1861.6560086448983,1929.2537427454836,5840.318799458918,6352.755862947977,7483.997455236472,4311.033220803271,1776.9901134672596,4186.76137295207,7205.9100490960345,1830.9765632936655,1256.9165308760298,838.7623453003334,8389.065136987965,936.1534286961341,2508.0761203975026,7009.48856323515,912.3199941768243,7588.606874125761,5273.108535422055,5055.064517130984,2795.6904736391825,3359.458954453948,8535.89726088531,2511.987094951134,914.3235659064254,7968.1224386460635,5723.35552544835,981.4028969277305,8163.64518194388,3801.77233472702,6875.769688258354,509.873869437773,2571.9724650559137,2587.7649019825144,2881.4769141864417,7099.573526141332,1821.873547452854,714.4321112437001,1458.3809337614498,2035.5257479650631,1851.9438531457777,1067.9081875501838,904.0179091759377,1001.0123626511237,701.1073430807862,1686.6966668433397,2335.3931997172103,2704.168802067459,2934.0787673369136,901.6144974641313,1542.2460963035483,210.6633737945818,1416.4007094161163,3798.721490370688,2503.7207687321043,219.4599657043474,2515.3121239783163,2309.248875274161,847.5957887885554,1456.0159943468523,973.8012302302907,1978.6983074217646,2706.098977603265,1759.1117073880575,1706.1848480882993,1180.4551249067847,1716.406893850386,1013.708415787495,1634.5193302185226,1353.5759218440412,950.2005779404733,2418.5746316117484,1419.594352777571,1430.3217060812478,2101.07067755623,7517.599925828342,5307.443178241366,8750.802763696945,7708.0614779330745,7333.051919842746,8934.499102858008,8880.097026002975,7570.0333679474315,8481.356540544139,7927.003411116929,8545.219118412371,8517.541254826978,8419.478385573124,6325.779921096661,7953.6504675934775,11801.031775938061,10614.76426218953,8137.714545147108,8012.972277829463,5370.323884642328,8832.075092746702,7799.081404233423,8639.458269797913,8087.646436543208,8332.570441660297,6686.576168037395,8427.274770524806,7089.54216306873
MDG,5404.319483419855,2096.922528667185,5010.825759613953,1400.3074946577763,5322.493462671027,1975.6985779450517,3590.2048542207895,2958.239180083753,3723.9406883888,3280.612828763731,1531.9513439688262,5444.3028693894485,2577.3190721727715,3886.6342056990784,3976.3352051366496,2733.96082634019,1878.7525917860396,3519.795976793624,5119.588460303075,6028.038521004066,6684.168428362544,1286.1536634582078,1475.9500967917127,5842.57851434183,4297.0471661800875,0.0,833.5119587511646,5434.635462267563,6171.053894687286,6795.286203890448,310.44843452070535,1921.0315865621758,4589.416731622943,4265.307841217425,2073.055003360136,6526.474530626716,6245.051288469026,1368.036136222603,1073.2830729201928,2834.9736768653624,1141.0913153783706,714.622347526621,5087.140319504143,5993.325913152792,1987.169040760316,1172.7397642826227,1042.1385559058742,4631.7739046782235,5428.042824176449,5371.421197872988,5494.810696561686,5419.917538842352,6068.651484791904,5497.537940293012,5627.25766424622,3371.5600237061753,5119.138685067416,4094.731562273353,4409.709387416943,4707.960742649005,8177.1805602861505,4621.653037332478,5674.745896185126,6231.825516043594,5006.586093500393,5602.109709058745,7103.646663159884,5373.15345501192,3106.2551495073362,4182.139294827224,7235.674464991591,3934.586592544877,3111.8229929148556,8580.204117922993,3832.172237306449,4894.229796967482,7595.890864942654,5523.823647619394,5539.707553630872,5241.0175596989675,5204.313343895372,3756.4126808063984,5516.050798116236,6094.455988651006,2612.2776139164835,6130.809381821332,6856.163991127461,6834.591909965405,7464.655254750544,6441.108425396504,6051.8529748996025,6421.519119979289,5206.852097597678,6955.0356132798515,7486.588282845609,7406.577239233469,7630.2524381569265,6766.775005199489,7036.3798511574305,5484.637479194362,6638.3064769909615,8936.085657592772,8115.2619559833365,6131.026748569261,7255.1104737408505,7167.897067363402,6165.03251429735,6353.72083377771,6351.6625453802435,7533.847019143468,7889.235017793993,6815.062779548627,7451.700587149467,6192.246622122246,5647.240804371678,6266.589405417278,6776.518908522229,6799.955338310997,6916.354212736094,7543.056539848052,7067.565448297913,6102.227607903691,7732.328556331384,11012.86753188988,10019.37594188956,11346.82246205878,11075.021906686388,10754.899102041278,11637.539694587464,11689.989973513855,10942.662474507562,11436.290757158426,11143.816619017887,11655.08683673816,11386.623274878675,11066.894017385222,10780.215963980576,4862.174722441368,8738.550637309454,8840.960861772375,8096.590696945334,9137.445989682206,6948.011077516896,8179.682389712817,10370.18002795918,10764.42930265067,8687.353217588492,9912.981554293512,9580.096708615234,8330.954886845717,10063.12758602707
MWI,4213.515149131605,938.3886909523361,3721.1743825297585,816.6215272280854,4038.0341706752706,652.8579050829767,2244.8805626599833,1727.0624710950242,2460.6522084876437,1936.8812999153317,281.6257549875083,4192.088288765411,2395.114151836439,3427.757533441929,2652.997285929658,2566.1018781021344,1495.9136701731181,2198.5728101428017,3839.4932638093696,4801.765475199883,5488.247277938977,734.461361288104,1418.9526487238481,4627.152128722971,3310.7779831802654,833.5119587511646,0.0,4163.388204256466,4928.686569988335,5650.61661070798,0.0,924.6640198000289,3310.7041889718175,2940.569700548799,808.0093587119319,5314.972115045843,5032.752599726448,1192.1956614602836,699.3805708730866,2079.266121613157,1019.6511198342554,0.0,3803.561345992991,4903.419152869264,927.19498827169,0.0,155.2444546319939,5054.206448056979,5324.363094734509,5309.018640137127,6555.445424065083,6642.639729272707,7349.104239020034,6252.432859825954,5489.985437732364,4596.99336376602,6480.294035431274,4365.184482753629,4323.997438746243,4245.775556478741,9184.409363620725,4194.132282700351,5739.057782574535,7392.792717339393,4584.214627965101,6934.947164243483,7695.816428022681,6199.325084167498,3491.967502255044,4708.412487917829,8444.26097863484,4098.339124611691,2922.3341550072428,9440.481592470172,5160.170114133287,4512.02239366974,8681.187507966037,5970.298428038572,6853.036034636343,4890.795332265426,5376.800677958642,4008.180241619999,5810.53443335431,7376.35300067638,2605.6919052466924,5394.339920066579,6164.226673654994,6432.243840541522,6687.794525865573,5719.180373472042,5466.4031520067765,5695.654416520192,4737.029705286591,6315.755359937919,6901.57574348149,7008.996091487631,7231.593856491896,5880.393100262577,6310.3218268597,4813.577291169618,6018.389876444904,8312.381160245055,7289.79155182023,5223.928410934493,6845.54658909285,6701.991940998563,5493.565257536567,5861.234023237322,5631.439846164811,6781.782612700811,7305.02350297613,6257.2304244952675,6350.276400914009,5687.445917785259,5567.448813498616,5615.379077145373,6196.860135833009,6074.1158140117905,5944.487377492982,6958.965665910738,6285.19445848723,5721.4020703319475,6939.011568446921,10283.927195903281,9291.538797168529,10821.265360058034,10366.660662405946,9997.603844678237,11124.474723117708,11155.499662295393,10219.369299273243,10834.072357400053,10461.61311965598,11064.5085172711,10799.268225855185,10497.090861014689,10002.341092992665,6262.512195721852,9717.524522256277,9884.991961542622,8247.081609012734,8678.897358520522,6254.982628138869,8381.713814177356,9742.671992116424,10247.465665497719,8322.892104053164,9535.01823506465,8809.27668984486,8106.662621551818,9312.371336926843
MLI,0.0,2381.2728088348563,320.0332303219519,4093.6463364267984,0.0,3385.6731379596567,1112.98803720461,1522.8940511847977,1020.2336190281759,1785.191114052129,2015.358396853081,0.0,4000.0317982132947,2167.363783393294,1353.706034697617,3392.0353625281823,3226.8774114983908,1663.828600775397,213.5013143747453,0.0,203.94181440300048,3469.7122222604316,5354.980442944762,253.53522057458437,866.809733654899,5434.635462267563,4163.388204256466,0.0,0.0,376.0062552179389,4359.860300763088,3534.500997891247,0.0,196.39071171176627,3327.9231950879316,0.0,209.37762553675327,4118.8872780801585,4655.864755036623,1917.8173672862345,5271.8357073908455,3407.985971926354,418.29362343198346,1301.3829504124333,3200.7572338482846,3625.503999951209,4272.027828263819,5564.739109210908,4323.038486020608,4391.440784689656,7891.574027454934,8305.16386920032,9237.413182331862,6600.390736824562,4200.299075691307,6279.170684368978,8886.521888442252,4297.015951006573,3701.4297804887233,3249.698817187058,9962.804153570562,3268.4142537517077,4862.661514944489,8893.657489566272,3390.1464974777464,9222.312413239893,7443.777791969898,7198.414465793076,4871.674710163401,5610.570787644914,10226.672285534238,4673.4484705699515,3193.5165668982713,9766.31112640267,7574.212601390552,3449.764307120427,9929.807371410081,6134.3785493238,8760.224366690265,2937.7225028056428,4998.418748425477,4723.981454437687,5288.375247760169,8995.081875384669,3917.411756751363,2671.0187471557842,2719.084914905421,3727.5038498604013,2823.0357737888453,2785.9288307740776,2988.8860923621655,2615.0686283159216,3213.6570736424846,3044.7959301312526,3440.476975127112,4117.362500735147,4259.827969221811,1986.0716965047343,2694.0117775039616,2546.1782724861355,2995.252215374334,4240.484891123841,2885.0675907388813,1890.4521324432133,3941.0344772607727,3882.0708840892316,2819.9409277508526,3595.4079337026337,2784.4489101316817,2956.8269865104226,3687.577912982719,3288.164708750241,1062.8003520919501,3147.8022222706577,3771.955656899948,2920.6595531290886,3144.947770318528,2771.030024334056,784.4064914150321,3594.2656302476325,2522.2083215271514,3436.016151817091,2713.2864327647967,6101.450561311502,4609.293667481357,7173.655256672353,6251.906888421811,5735.122372196959,7552.9579057433175,7561.187818930538,6053.451250012468,7044.085749416937,6433.50549032463,7330.152102112148,7027.6374959304485,6725.745825661395,5588.899509157897,9439.158987915913,11842.44179356699,11741.313623736567,5948.202614562322,5792.494119825789,2855.794238657257,6758.394230163152,5861.168762398411,6748.935842587396,5882.343833586951,6334.073300607923,4520.800376412844,6326.514078207866,5058.931702802089
MRT,0.0,2942.6503514307924,844.1612952366004,4618.271123027635,272.8189808904326,4215.882515327752,1885.322077811955,2391.2845045050294,2001.190850577946,2507.325034719121,2885.843733267457,513.4956418289805,4945.239292820457,2933.663305866096,1982.6936331249449,4337.893787969485,4163.8514025199665,2285.6350364605305,578.1607227916217,231.8979457488259,257.60383208804905,4383.630580837958,5835.106932308837,703.9815998444744,1441.8951519652737,6171.053894687286,4928.686569988335,0.0,0.0,47.211678369209245,5034.4003173184055,4000.7166422497216,592.488352605271,1029.212982097698,4174.9421389938725,0.0,513.4643800186929,5058.807030866947,5090.433493028118,2891.2496737034603,5824.060655799165,4266.41982219688,774.9424651542506,1511.9266455522863,4104.022541112164,4282.5449976752325,4859.462748267743,6042.198264876241,4650.807487613304,4743.7381326843715,8343.544331211746,8776.150370256686,9705.982805581265,6935.582249826553,4426.69931270418,6897.484346455419,9476.336246643921,4694.612031314409,4218.104923191778,3815.896678462123,9904.167002120032,3887.5937450675483,4990.3850289980355,9319.059276119326,3887.740735313105,9767.288863286956,7566.344663888269,7668.820533032492,5661.742039403424,6169.16447487967,10466.490336414887,5352.764574922041,3850.5074919130625,9834.496636758162,8264.240754679802,3947.077927367477,10169.086485314672,6488.848145647973,9213.15733968782,3219.999501714218,5332.409526272383,5425.113396321161,5609.118428628473,9383.341809435804,4826.9359272894235,2759.282287065972,2661.34981896937,3716.707098028158,2700.2863460658377,2804.772026847928,3094.87583144837,2637.456763703683,3655.6156612679783,2999.9242090218872,3313.274861719488,4040.9978382201853,4166.309765181364,1836.6424434507558,2609.5047807916267,2738.5706826353944,2992.13481584089,3978.3181768437125,2633.106619329535,1935.664944765165,3874.2043384067106,3821.575429431955,2901.6133671640887,3656.2812594223797,2833.127956881535,2804.9474490164107,3531.360683483912,3236.7016773839337,573.853581057517,3176.7364524654927,3711.597405475631,2959.3619495836447,3131.9211008802463,2757.6990141439346,279.14732289000074,3489.2388898664735,2433.608018109971,3440.320526918358,2475.0892801688515,5486.431883104966,4164.587452270683,6701.1741279611115,5659.726934760126,5154.571612097146,7038.683328386535,7028.52830031367,5467.040949778993,6505.981778374601,5867.003012074794,6746.007759649635,6507.152409592559,6269.386265977586,5079.760018353571,10067.640314136475,12019.104710789661,11964.494868447451,5874.998403845096,5584.7051186118915,2748.3188830860254,6518.535986495216,5441.033404733525,6365.82351128337,5772.826531353738,5961.5804647999075,4101.4767868543395,6311.214261860924,4623.670472558677
MAR,0.0,4142.617488013607,2066.259053872819,5773.1038079315795,1603.5840027710076,4867.178668328208,2596.385542206557,3169.0591691809846,1875.3257670721819,3551.7052164931615,3604.9438293293,1880.5254349352974,4802.284633591225,2444.4719381524005,3147.9920627440533,4106.416301219201,4217.639579817364,3450.15768724203,1944.4413373806676,1644.0938502062374,1645.6817800255983,4672.73548341518,6947.939216893038,2108.571215394759,1031.070480135395,6795.286203890448,5650.61661070798,376.0062552179389,47.211678369209245,0.0,5910.162631094014,5265.113755325223,1477.9936386838344,2013.9473163639568,4778.021987758515,1213.7592921843143,1944.8863441035135,4928.370631324945,6278.681518521702,2791.445420926899,6859.170954140722,4823.154797582034,2054.8198480026977,809.6690483424891,4491.448609217009,5292.628706921538,5929.26667798612,5428.465867144105,3915.5290855282688,4032.611580148411,7794.054968386951,8221.528414020642,9274.378243013187,6236.359615027926,3631.3401841000177,6398.1310076770105,9140.565848792172,3995.608170313317,3645.959036160823,3286.721980507076,9215.302362644932,3372.8114016490317,4129.50883467108,8815.172346271867,3315.0950650992268,9419.686340725553,6763.214238851531,7091.47825603999,5308.077891737583,5630.1710285656545,9936.664685354066,4898.655074468521,3389.272858919344,9149.228470750904,7926.123418767283,3319.561634891716,9592.915350281397,5790.51393394707,8724.15838283015,2444.655009831827,4593.3516418526915,4989.6072087958855,4824.262132770065,8854.743673197368,4582.536172983895,1925.633161440081,1622.396553564329,2704.8823813824947,1674.8336234708404,1840.3656773219368,2235.313630487473,1692.864640664188,3045.9173969235812,1966.2362511845838,2303.1918472957614,3030.981561221969,3163.0322761712823,814.8383021930189,1571.3917749493573,1920.4559000630436,1989.7759241802605,3099.232503872269,1696.6253296633556,980.4310935711351,2859.3667997872444,2805.3877034601046,2050.642335760292,2754.976415713627,1930.119849480309,1800.7070843137556,2546.4702594539526,2207.174081592863,169.82990545758315,2215.72673536508,2692.8078285019374,2043.0649758841491,2112.53960004516,1739.1464037503786,0.0,2472.6498724501225,1393.2689979178883,2456.2319687180516,1511.9146481490836,5719.202250942577,3872.984821807111,7042.934563396659,5915.620891322034,5463.817654158248,7301.850691253911,7266.327575657163,5745.789655929684,6777.540831425568,6145.796023237879,6926.6088068532,6802.713413909211,6649.478071531695,4915.2607274282855,9948.158786814578,12401.686885401961,11652.344940857709,6924.575826547761,6524.070108626064,3966.0047239897613,7356.571860409343,5938.217897860976,6899.556690355476,6769.0889684947415,6596.372420484455,4778.635080272499,7370.51135264582,5159.801773121988
MOZ,4485.3146303487265,705.0554185974488,3777.2710739936883,194.07149237972234,4173.94619727839,940.3482631514145,2409.5627319915193,2004.8364529101561,2744.9220145611994,1970.5034406611014,182.21617713618184,4176.420230559116,2328.1605124804078,3529.7924429843533,2717.312791633264,2494.222965746106,1508.765873849282,2222.438640850164,3871.8117382387695,4787.743273503571,5489.206456333359,610.9220933565367,383.6883862686943,4566.158102359792,3570.718905025417,310.44843452070535,0.0,4359.860300763088,5034.4003173184055,5910.162631094014,0.0,587.3811357085859,3592.0206130778183,3115.82041848921,1084.4371502074348,5339.200646769989,5007.626052294661,960.890379066121,0.0,2273.409518584276,0.0,0.0,3845.0344624610375,5165.80217425632,1152.717648110998,0.0,0.0,4801.03366706585,5298.202125126362,5274.938651024276,6081.310951785877,6114.641762991809,6823.837511212742,5884.964471654505,5499.694094773146,4042.5572991515105,5955.5271710855595,4157.9260422992365,4272.86140118595,4362.933405173916,8760.504155421953,4295.865489523767,5657.961053804151,6898.230569893082,4689.484324598577,6425.600621418432,7410.9632896506855,5804.501017244315,3211.9193139443637,4404.835479340272,7990.6055307203205,3929.1095934042805,2871.4303421938566,9072.570118520913,4581.460070581336,4597.915491893753,8223.93385414564,5721.311272713945,6310.458668963973,4984.857224748898,5256.819279568623,3810.6962074550133,5691.354105495985,6855.357246026092,2504.763815414323,5628.28776433094,6390.860003104567,6559.509871411356,6917.965064964168,5950.610841287047,5673.40186095456,5927.536942803714,4867.776685590746,6536.792698363148,7114.021971737317,7142.564392729567,7374.9679510086235,6124.268436944834,6539.080107762864,5042.227175722729,6239.957165570725,8515.6583862955,7517.707634442448,5475.842300481687,6982.656624825628,6865.018675929543,5723.566085498703,6024.411722471131,5863.0659192730145,7009.330032481052,7516.066088971729,6459.733813743947,6601.04744375726,5853.909097939422,5534.726037190444,5840.546365444751,6409.491366827195,6304.295742554204,6193.36858428555,7171.147259298285,6519.014675658764,5826.659203981186,7169.181601034396,10237.105069819412,9453.59795837451,10689.228321630524,10304.520249415702,9923.838309566272,11019.729968253137,11067.566833418632,10143.005167004087,10744.0074171009,10379.901351063516,11009.760761021911,10695.351388743893,10349.659958964514,10122.234333826647,5789.122654450335,9142.835661319205,9542.619644030876,7456.112903453414,8293.531956557252,5923.815268246199,7565.072195708578,9566.410237765864,10073.99656861392,7824.052766881095,9158.002070435849,8624.144696476691,7480.882825027088,9165.290092725503
