variant,fit,fold,column,coefficient
M0_legacy_representation,primary_training,116,spatial_block=South America,-0.061058762146975754
M0_legacy_representation,primary_training,116,income_group=Low-income countries,0.008685158414308156
M0_legacy_representation,primary_training,116,income_group=Lower-middle-income countries,-0.00478455433302017
M0_legacy_representation,primary_training,116,income_group=Upper-middle-income countries,-0.01260581670061153
M0_legacy_representation,primary_training,117,intercept,0.014215567321317214
M0_legacy_representation,primary_training,117,cum_co2_per_capita,0.039370003153913806
M0_legacy_representation,primary_training,117,cum_co2_total,-0.020838877128501684
M0_legacy_representation,primary_training,117,abs_latitude,0.0008665361410757808
M0_legacy_representation,primary_training,117,elevation,-1.830241635665679e-06
M0_legacy_representation,primary_training,117,continentality,4.619565727689233e-05
M0_legacy_representation,primary_training,117,population,0.025084523645484066
M0_legacy_representation,primary_training,117,station_density,-0.0015833088623892289
M0_legacy_representation,primary_training,117,climate_zone=B,0.007643816906500067
M0_legacy_representation,primary_training,117,climate_zone=C,-0.023248943185829343
M0_legacy_representation,primary_training,117,climate_zone=D,0.004271979686299366
M0_legacy_representation,primary_training,117,climate_zone=E,-0.08597164675188655
M0_legacy_representation,primary_training,117,hemisphere=S,-0.02576479798958952
M0_legacy_representation,primary_training,117,spatial_block=Asia,-0.053200184568302555
M0_legacy_representation,primary_training,117,spatial_block=Europe,-0.05754344070985462
M0_legacy_representation,primary_training,117,spatial_block=North America,-0.089617653736096
M0_legacy_representation,primary_training,117,spatial_block=Oceania,-0.05570095482073193
M0_legacy_representation,primary_training,117,spatial_block=South America,-0.06156522211756892
M0_legacy_representation,primary_training,117,income_group=Low-income countries,0.00384008460501657
M0_legacy_representation,primary_training,117,income_group=Lower-middle-income countries,-0.00895940800268076
M0_legacy_representation,primary_training,117,income_group=Upper-middle-income countries,-0.016978515884090422
M0_legacy_representation,primary_training,118,intercept,0.01486582840676034
M0_legacy_representation,primary_training,118,cum_co2_per_capita,0.04191504844635483
M0_legacy_representation,primary_training,118,cum_co2_total,-0.023177912101983344
M0_legacy_representation,primary_training,118,abs_latitude,0.0009037182820763155
M0_legacy_representation,primary_training,118,elevation,-4.308226584654245e-07
M0_legacy_representation,primary_training,118,continentality,4.4826166452394295e-05
M0_legacy_representation,primary_training,118,population,0.02410200989222653
M0_legacy_representation,primary_training,118,station_density,-0.0013294992611858345
M0_legacy_representation,primary_training,118,climate_zone=B,0.003422238772383963
M0_legacy_representation,primary_training,118,climate_zone=C,-0.027919889925548804
M0_legacy_representation,primary_training,118,climate_zone=D,-0.006077689340626075
M0_legacy_representation,primary_training,118,climate_zone=E,-0.08965999745659085
M0_legacy_representation,primary_training,118,hemisphere=S,-0.020468993670531895
M0_legacy_representation,primary_training,118,spatial_block=Asia,-0.04389054552421256
M0_legacy_representation,primary_training,118,spatial_block=Europe,-0.05332402816351406
M0_legacy_representation,primary_training,118,spatial_block=North America,-0.08230561979369008
M0_legacy_representation,primary_training,118,spatial_block=Oceania,-0.051069002107608216
M0_legacy_representation,primary_training,118,spatial_block=South America,-0.058052696373011914
M0_legacy_representation,primary_training,118,income_group=Low-income countries,0.010799798809407837
M0_legacy_representation,primary_training,118,income_group=Lower-middle-income countries,-0.007862904338718299
M0_legacy_representation,primary_training,118,income_group=Upper-middle-income countries,-0.01436017356502835
M0_legacy_representation,primary_training,119,intercept,0.014230459316090002
M0_legacy_representation,primary_training,119,cum_co2_per_capita,0.038198453804481045
M0_legacy_representation,primary_training,119,cum_co2_total,-0.021714812062033167
M0_legacy_representation,primary_training,119,abs_latitude,0.0007528797219868384
M0_legacy_representation,primary_training,119,elevation,-2.955956098531344e-07
M0_legacy_representation,primary_training,119,continentality,4.2651021701452134e-05
M0_legacy_representation,primary_training,119,population,0.025469490030029136
M0_legacy_representation,primary_training,119,station_density,-0.0018814972659650167
M0_legacy_representation,primary_training,119,climate_zone=B,0.009362633566069116
M0_legacy_representation,primary_training,119,climate_zone=C,-0.0174136449285101
M0_legacy_representation,primary_training,119,climate_zone=D,-0.0033535540223362053
M0_legacy_representation,primary_training,119,climate_zone=E,-0.07349409303174752
M0_legacy_representation,primary_training,119,hemisphere=S,-0.02681524528395127
M0_legacy_representation,primary_training,119,spatial_block=Asia,-0.049504561897301756
M0_legacy_representation,primary_training,119,spatial_block=Europe,-0.059815804927511054
M0_legacy_representation,primary_training,119,spatial_block=North America,-0.08737451076764476
M0_legacy_representation,primary_training,119,spatial_block=Oceania,-0.052735228011313647
M0_legacy_representation,primary_training,119,spatial_block=South America,-0.06255854112355179
M0_legacy_representation,primary_training,119,income_group=Low-income countries,0.004862546963840118
M0_legacy_representation,primary_training,119,income_group=Lower-middle-income countries,-0.007867352270644525
M0_legacy_representation,primary_training,119,income_group=Upper-middle-income countries,-0.011741557272172673
M0_legacy_representation,primary_training,120,intercept,0.014583001647343023
M0_legacy_representation,primary_training,120,cum_co2_per_capita,0.03928578567940318
M0_legacy_representation,primary_training,120,cum_co2_total,-0.022613151358114685
M0_legacy_representation,primary_training,120,abs_latitude,0.0009437178557326205
M0_legacy_representation,primary_training,120,elevation,-2.19506432197332e-06
M0_legacy_representation,primary_training,120,continentality,4.4261027772522294e-05
M0_legacy_representation,primary_training,120,population,0.025599072846539703
M0_legacy_representation,primary_training,120,station_density,-0.0020630591997585546
M0_legacy_representation,primary_training,120,climate_zone=B,0.0067838780093382785
M0_legacy_representation,primary_training,120,climate_zone=C,-0.021985143707653674
M0_legacy_representation,primary_training,120,climate_zone=D,0.0024361976089448505
M0_legacy_representation,primary_training,120,climate_zone=E,-0.08248033452471328
M0_legacy_representation,primary_training,120,hemisphere=S,-0.025393818744531945
M0_legacy_representation,primary_training,120,spatial_block=Asia,-0.051264337648821
M0_legacy_representation,primary_training,120,spatial_block=Europe,-0.0650558317216162
M0_legacy_representation,primary_training,120,spatial_block=North America,-0.08925716258935694
M0_legacy_representation,primary_training,120,spatial_block=Oceania,-0.05690902490259125
M0_legacy_representation,primary_training,120,spatial_block=South America,-0.06135155557042066
M0_legacy_representation,primary_training,120,income_group=Low-income countries,0.003370087164944919
M0_legacy_representation,primary_training,120,income_group=Lower-middle-income countries,-0.008960612653751391
M0_legacy_representation,primary_training,120,income_group=Upper-middle-income countries,-0.015328423915190428
M0_legacy_representation,primary_training,121,intercept,0.013948883602389325
M0_legacy_representation,primary_training,121,cum_co2_per_capita,0.039335783788049146
M0_legacy_representation,primary_training,121,cum_co2_total,-0.0198350468348161
M0_legacy_representation,primary_training,121,abs_latitude,0.0007183943189701265
M0_legacy_representation,primary_training,121,elevation,-2.6332350329757134e-06
M0_legacy_representation,primary_training,121,continentality,4.613817229229117e-05
M0_legacy_representation,primary_training,121,population,0.02452247099147024
M0_legacy_representation,primary_training,121,station_density,-0.0017553616051883467
M0_legacy_representation,primary_training,121,climate_zone=B,0.009565998837462732
M0_legacy_representation,primary_training,121,climate_zone=C,-0.01906954554802389
M0_legacy_representation,primary_training,121,climate_zone=D,0.008069039807783259
M0_legacy_representation,primary_training,121,climate_zone=E,-0.08329122138031665
M0_legacy_representation,primary_training,121,hemisphere=S,-0.025483088791309373
M0_legacy_representation,primary_training,121,spatial_block=Asia,-0.05106219822259854
M0_legacy_representation,primary_training,121,spatial_block=Europe,-0.04911645675578808
M0_legacy_representation,primary_training,121,spatial_block=North America,-0.08837284810382517
M0_legacy_representation,primary_training,121,spatial_block=Oceania,-0.05474997300926192
M0_legacy_representation,primary_training,121,spatial_block=South America,-0.06203874521064846
M0_legacy_representation,primary_training,121,income_group=Low-income countries,0.007902847169910096
M0_legacy_representation,primary_training,121,income_group=Lower-middle-income countries,-0.005955590636440812
M0_legacy_representation,primary_training,121,income_group=Upper-middle-income countries,-0.012856193510248325
M0_legacy_representation,primary_training,122,intercept,0.014269866271057212
M0_legacy_representation,primary_training,122,cum_co2_per_capita,0.037271409855420885
M0_legacy_representation,primary_training,122,cum_co2_total,-0.02235355260364695
M0_legacy_representation,primary_training,122,abs_latitude,0.0010435503354488149
M0_legacy_representation,primary_training,122,elevation,-8.635578780399011e-07
M0_legacy_representation,primary_training,122,continentality,4.018901793998564e-05
M0_legacy_representation,primary_training,122,population,0.025994235167271153
M0_legacy_representation,primary_training,122,station_density,-0.002135906241427254
M0_legacy_representation,primary_training,122,climate_zone=B,0.0058816167539330255
M0_legacy_representation,primary_training,122,climate_zone=C,-0.02232527186989466
M0_legacy_representation,primary_training,122,climate_zone=D,-0.003929358385939587
M0_legacy_representation,primary_training,122,climate_zone=E,-0.08883120173580943
M0_legacy_representation,primary_training,122,hemisphere=S,-0.02594106283265423
M0_legacy_representation,primary_training,122,spatial_block=Asia,-0.05130630213284179
M0_legacy_representation,primary_training,122,spatial_block=Europe,-0.06225501753080065
M0_legacy_representation,primary_training,122,spatial_block=North America,-0.08958638419567502
M0_legacy_representation,primary_training,122,spatial_block=Oceania,-0.05689418360469524
M0_legacy_representation,primary_training,122,spatial_block=South America,-0.06212388891711194
M0_legacy_representation,primary_training,122,income_group=Low-income countries,0.002050763733621344
M0_legacy_representation,primary_training,122,income_group=Lower-middle-income countries,-0.010189033015483491
M0_legacy_representation,primary_training,122,income_group=Upper-middle-income countries,-0.01467329995530285
M0_legacy_representation,primary_training,123,intercept,0.014825885197502562
M0_legacy_representation,primary_training,123,cum_co2_per_capita,0.040209792537781626
M0_legacy_representation,primary_training,123,cum_co2_total,-0.022972181186712848
M0_legacy_representation,primary_training,123,abs_latitude,0.0009471944136739177
M0_legacy_representation,primary_training,123,elevation,2.7122794400698686e-06
M0_legacy_representation,primary_training,123,continentality,4.094689198497754e-05
M0_legacy_representation,primary_training,123,population,0.025773337460523647
M0_legacy_representation,primary_training,123,station_density,-0.0016929730962331445
M0_legacy_representation,primary_training,123,climate_zone=B,0.005483422291182902
M0_legacy_representation,primary_training,123,climate_zone=C,-0.022026885410675195
M0_legacy_representation,primary_training,123,climate_zone=D,-0.005711484448403413
M0_legacy_representation,primary_training,123,climate_zone=E,-0.08959797369775026
M0_legacy_representation,primary_training,123,hemisphere=S,-0.02811325143784264
M0_legacy_representation,primary_training,123,spatial_block=Asia,-0.052770007111489596
M0_legacy_representation,primary_training,123,spatial_block=Europe,-0.06159285668332635
M0_legacy_representation,primary_training,123,spatial_block=North America,-0.10499235070988094
M0_legacy_representation,primary_training,123,spatial_block=Oceania,-0.05503133204163919
M0_legacy_representation,primary_training,123,spatial_block=South America,-0.06331594179851475
M0_legacy_representation,primary_training,123,income_group=Low-income countries,0.0015605529360865518
M0_legacy_representation,primary_training,123,income_group=Lower-middle-income countries,-0.01170816663505502
M0_legacy_representation,primary_training,123,income_group=Upper-middle-income countries,-0.0171344835612594
M0_legacy_representation,primary_training,124,intercept,0.015229405384575264
M0_legacy_representation,primary_training,124,cum_co2_per_capita,0.03839809843567773
M0_legacy_representation,primary_training,124,cum_co2_total,-0.02621643266861566
M0_legacy_representation,primary_training,124,abs_latitude,0.0010254576863141856
M0_legacy_representation,primary_training,124,elevation,-4.957299695972638e-07
M0_legacy_representation,primary_training,124,continentality,3.89598435725031e-05
M0_legacy_representation,primary_training,124,population,0.026761901203156354
M0_legacy_representation,primary_training,124,station_density,-0.0015589514023051124
M0_legacy_representation,primary_training,124,climate_zone=B,0.005736819660463989
M0_legacy_representation,primary_training,124,climate_zone=C,-0.024503811977007548
M0_legacy_representation,primary_training,124,climate_zone=D,-0.013662298549032009
M0_legacy_representation,primary_training,124,climate_zone=E,-0.09910697377825187
M0_legacy_representation,primary_training,124,hemisphere=S,-0.025731103662036736
M0_legacy_representation,primary_training,124,spatial_block=Asia,-0.04854393783131478
M0_legacy_representation,primary_training,124,spatial_block=Europe,-0.050698456281298016
M0_legacy_representation,primary_training,124,spatial_block=North America,-0.09696531493175285
M0_legacy_representation,primary_training,124,spatial_block=Oceania,-0.05222697330083086
M0_legacy_representation,primary_training,124,spatial_block=South America,-0.06174439722591296
M0_legacy_representation,primary_training,124,income_group=Low-income countries,0.001667333288621655
M0_legacy_representation,primary_training,124,income_group=Lower-middle-income countries,-0.00909434447497551
M0_legacy_representation,primary_training,124,income_group=Upper-middle-income countries,-0.011085832407977537
M0_legacy_representation,primary_training,125,intercept,0.014673769972261667
M0_legacy_representation,primary_training,125,cum_co2_per_capita,0.03835339312903292
M0_legacy_representation,primary_training,125,cum_co2_total,-0.023642776066331778
M0_legacy_representation,primary_training,125,abs_latitude,0.0010632257284056339
M0_legacy_representation,primary_training,125,elevation,4.6574667788599457e-07
M0_legacy_representation,primary_training,125,continentality,3.993489967661774e-05
M0_legacy_representation,primary_training,125,population,0.026046450638207513
M0_legacy_representation,primary_training,125,station_density,-0.0016756309156361155
M0_legacy_representation,primary_training,125,climate_zone=B,0.004788833967800191
M0_legacy_representation,primary_training,125,climate_zone=C,-0.02543315567358678
M0_legacy_representation,primary_training,125,climate_zone=D,-0.009738433904621589
M0_legacy_representation,primary_training,125,climate_zone=E,-0.09578085872254054
M0_legacy_representation,primary_training,125,hemisphere=S,-0.026485766216467588
M0_legacy_representation,primary_training,125,spatial_block=Asia,-0.0510680014515692
M0_legacy_representation,primary_training,125,spatial_block=Europe,-0.057575009343996564
M0_legacy_representation,primary_training,125,spatial_block=North America,-0.07893619114960845
M0_legacy_representation,primary_training,125,spatial_block=Oceania,-0.05419205653689676
M0_legacy_representation,primary_training,125,spatial_block=South America,-0.06120830437188322
M0_legacy_representation,primary_training,125,income_group=Low-income countries,0.0021600667601496654
M0_legacy_representation,primary_training,125,income_group=Lower-middle-income countries,-0.009196727821100013
M0_legacy_representation,primary_training,125,income_group=Upper-middle-income countries,-0.015077371197607896
M0_legacy_representation,primary_training,126,intercept,0.014134559119221759
M0_legacy_representation,primary_training,126,cum_co2_per_capita,0.03963310264884933
M0_legacy_representation,primary_training,126,cum_co2_total,-0.02049804768162859
M0_legacy_representation,primary_training,126,abs_latitude,0.0008936623901895821
M0_legacy_representation,primary_training,126,elevation,3.5556114463764694e-06
M0_legacy_representation,primary_training,126,continentality,4.028404200685309e-05
M0_legacy_representation,primary_training,126,population,0.024676204384849788
M0_legacy_representation,primary_training,126,station_density,-0.0017275804152242292
M0_legacy_representation,primary_training,126,climate_zone=B,0.006488252810137577
M0_legacy_representation,primary_training,126,climate_zone=C,-0.019453426568825465
M0_legacy_representation,primary_training,126,climate_zone=D,-0.004438772852097189
M0_legacy_representation,primary_training,126,climate_zone=E,-0.08443107769241509
M0_legacy_representation,primary_training,126,hemisphere=S,-0.028931454083565664
M0_legacy_representation,primary_training,126,spatial_block=Asia,-0.05329703052764396
M0_legacy_representation,primary_training,126,spatial_block=Europe,-0.06037467349372988
M0_legacy_representation,primary_training,126,spatial_block=North America,-0.09336132478069899
M0_legacy_representation,primary_training,126,spatial_block=Oceania,-0.053726836624418295
M0_legacy_representation,primary_training,126,spatial_block=South America,-0.0633226350192094
M0_legacy_representation,primary_training,126,income_group=Low-income countries,0.006573952484583057
M0_legacy_representation,primary_training,126,income_group=Lower-middle-income countries,-0.008227715735667848
M0_legacy_representation,primary_training,126,income_group=Upper-middle-income countries,-0.014269897953098687
M0_legacy_representation,primary_training,127,intercept,0.01463219651523766
M0_legacy_representation,primary_training,127,cum_co2_per_capita,0.04051317080080542
M0_legacy_representation,primary_training,127,cum_co2_total,-0.021935476930959968
M0_legacy_representation,primary_training,127,abs_latitude,0.0009446725099713972
M0_legacy_representation,primary_training,127,elevation,2.706280749505838e-06
M0_legacy_representation,primary_training,127,continentality,4.142479136444991e-05
M0_legacy_representation,primary_training,127,population,0.025344531359662505
M0_legacy_representation,primary_training,127,station_density,-0.0017331778008977782
M0_legacy_representation,primary_training,127,climate_zone=B,0.005241075756571874
M0_legacy_representation,primary_training,127,climate_zone=C,-0.021653334568386924
M0_legacy_representation,primary_training,127,climate_zone=D,-0.005717249308310279
M0_legacy_representation,primary_training,127,climate_zone=E,-0.08865353607005737
M0_legacy_representation,primary_training,127,hemisphere=S,-0.028222262925192313
M0_legacy_representation,primary_training,127,spatial_block=Asia,-0.05343593810032768
M0_legacy_representation,primary_training,127,spatial_block=Europe,-0.06284731564766051
M0_legacy_representation,primary_training,127,spatial_block=North America,-0.10267565576970468
M0_legacy_representation,primary_training,127,spatial_block=Oceania,-0.056026085851482964
M0_legacy_representation,primary_training,127,spatial_block=South America,-0.06360465044362246
M0_legacy_representation,primary_training,127,income_group=Low-income countries,0.0028470010278405632
M0_legacy_representation,primary_training,127,income_group=Lower-middle-income countries,-0.011240401234369184
M0_legacy_representation,primary_training,127,income_group=Upper-middle-income countries,-0.01748615160650772
M0_legacy_representation,primary_training,128,intercept,0.013783059776434636
M0_legacy_representation,primary_training,128,cum_co2_per_capita,0.034428912884128145
M0_legacy_representation,primary_training,128,cum_co2_total,-0.02217956610810708
M0_legacy_representation,primary_training,128,abs_latitude,0.0008744013543102093
M0_legacy_representation,primary_training,128,elevation,3.545713618559696e-06
M0_legacy_representation,primary_training,128,continentality,3.8137734534105846e-05
M0_legacy_representation,primary_training,128,population,0.02608987966637303
M0_legacy_representation,primary_training,128,station_density,-0.0014635317465807366
M0_legacy_representation,primary_training,128,climate_zone=B,0.010745155234044177
M0_legacy_representation,primary_training,128,climate_zone=C,-0.016028392814963516
M0_legacy_representation,primary_training,128,climate_zone=D,-0.00208765538545636
M0_legacy_representation,primary_training,128,climate_zone=E,-0.08068354286884065
M0_legacy_representation,primary_training,128,hemisphere=S,-0.02934545937251752
M0_legacy_representation,primary_training,128,spatial_block=Asia,-0.051221976845472784
M0_legacy_representation,primary_training,128,spatial_block=Europe,-0.05296738552255349
M0_legacy_representation,primary_training,128,spatial_block=North America,-0.06100365072996495
M0_legacy_representation,primary_training,128,spatial_block=Oceania,-0.047626077628980315
M0_legacy_representation,primary_training,128,spatial_block=South America,-0.06237950661586014
M0_legacy_representation,primary_training,128,income_group=Low-income countries,0.00242912495067554
M0_legacy_representation,primary_training,128,income_group=Lower-middle-income countries,-0.009020675478119848
M0_legacy_representation,primary_training,128,income_group=Upper-middle-income countries,-0.010553877578305067
M0_legacy_representation,primary_training,129,intercept,0.013591588113369678
M0_legacy_representation,primary_training,129,cum_co2_per_capita,0.03514033052826277
M0_legacy_representation,primary_training,129,cum_co2_total,-0.021219565786652975
M0_legacy_representation,primary_training,129,abs_latitude,0.0008980767414110462
M0_legacy_representation,primary_training,129,elevation,2.9383089393682935e-06
M0_legacy_representation,primary_training,129,continentality,3.8308766270038314e-05
M0_legacy_representation,primary_training,129,population,0.02518963236530699
M0_legacy_representation,primary_training,129,station_density,-0.0014367596389317702
M0_legacy_representation,primary_training,129,climate_zone=B,0.010461457954719616
M0_legacy_representation,primary_training,129,climate_zone=C,-0.015909369198875166
M0_legacy_representation,primary_training,129,climate_zone=D,-0.0018553100467127047
M0_legacy_representation,primary_training,129,climate_zone=E,-0.08029422459290625
M0_legacy_representation,primary_training,129,hemisphere=S,-0.028953851579812378
M0_legacy_representation,primary_training,129,spatial_block=Asia,-0.05152146498020765
M0_legacy_representation,primary_training,129,spatial_block=Europe,-0.05355133320574593
M0_legacy_representation,primary_training,129,spatial_block=North America,-0.06556378764717662
M0_legacy_representation,primary_training,129,spatial_block=Oceania,-0.048088155641078816
M0_legacy_representation,primary_training,129,spatial_block=South America,-0.0620511428820282
M0_legacy_representation,primary_training,129,income_group=Low-income countries,0.007056117084399535
M0_legacy_representation,primary_training,129,income_group=Lower-middle-income countries,-0.005662430409649951
M0_legacy_representation,primary_training,129,income_group=Upper-middle-income countries,-0.008713141896730767
M0_legacy_representation,primary_training,130,intercept,0.014628313532647891
M0_legacy_representation,primary_training,130,cum_co2_per_capita,0.04049887448331567
M0_legacy_representation,primary_training,130,cum_co2_total,-0.02191575793981289
M0_legacy_representation,primary_training,130,abs_latitude,0.0009441434429797819
M0_legacy_representation,primary_training,130,elevation,2.764201449167968e-06
M0_legacy_representation,primary_training,130,continentality,4.1401874656417374e-05
M0_legacy_representation,primary_training,130,population,0.025355248772765238
M0_legacy_representation,primary_training,130,station_density,-0.0017319996592367608
M0_legacy_representation,primary_training,130,climate_zone=B,0.005186195014408353
M0_legacy_representation,primary_training,130,climate_zone=C,-0.021727654056220767
M0_legacy_representation,primary_training,130,climate_zone=D,-0.005785699909540508
M0_legacy_representation,primary_training,130,climate_zone=E,-0.08866498077904586
M0_legacy_representation,primary_training,130,hemisphere=S,-0.028366931011800645
M0_legacy_representation,primary_training,130,spatial_block=Asia,-0.05349760419699992
M0_legacy_representation,primary_training,130,spatial_block=Europe,-0.06286920124849397
M0_legacy_representation,primary_training,130,spatial_block=North America,-0.1027615312137328
M0_legacy_representation,primary_training,130,spatial_block=Oceania,-0.0559004493332216
M0_legacy_representation,primary_training,130,spatial_block=South America,-0.0633874164686199
M0_legacy_representation,primary_training,130,income_group=Low-income countries,0.002789516416639357
M0_legacy_representation,primary_training,130,income_group=Lower-middle-income countries,-0.01127256171269384
M0_legacy_representation,primary_training,130,income_group=Upper-middle-income countries,-0.017481859061295825
M0_legacy_representation,primary_training,131,intercept,0.013757224884528614
M0_legacy_representation,primary_training,131,cum_co2_per_capita,0.034690275372577885
M0_legacy_representation,primary_training,131,cum_co2_total,-0.02200171755419356
M0_legacy_representation,primary_training,131,abs_latitude,0.0008710760148204606
M0_legacy_representation,primary_training,131,elevation,3.0935202577914936e-06
M0_legacy_representation,primary_training,131,continentality,3.8039759711528434e-05
M0_legacy_representation,primary_training,131,population,0.02585135638039996
M0_legacy_representation,primary_training,131,station_density,-0.0014752739108022947
M0_legacy_representation,primary_training,131,climate_zone=B,0.01051375157403563
M0_legacy_representation,primary_training,131,climate_zone=C,-0.016406070884085473
M0_legacy_representation,primary_training,131,climate_zone=D,-0.00288220799450744
M0_legacy_representation,primary_training,131,climate_zone=E,-0.08105104804307443
M0_legacy_representation,primary_training,131,hemisphere=S,-0.02913993377366118
M0_legacy_representation,primary_training,131,spatial_block=Asia,-0.05101577961885275
M0_legacy_representation,primary_training,131,spatial_block=Europe,-0.05201797267642815
M0_legacy_representation,primary_training,131,spatial_block=North America,-0.055636889205386196
M0_legacy_representation,primary_training,131,spatial_block=Oceania,-0.04739972421390553
M0_legacy_representation,primary_training,131,spatial_block=South America,-0.062188475947843755
M0_legacy_representation,primary_training,131,income_group=Low-income countries,0.004100478604229613
M0_legacy_representation,primary_training,131,income_group=Lower-middle-income countries,-0.007803317180950929
M0_legacy_representation,primary_training,131,income_group=Upper-middle-income countries,-0.008803515294900551
M0_legacy_representation,primary_training,132,intercept,0.014623604487468186
M0_legacy_representation,primary_training,132,cum_co2_per_capita,0.040726248310502575
M0_legacy_representation,primary_training,132,cum_co2_total,-0.021855655667244664
M0_legacy_representation,primary_training,132,abs_latitude,0.0009550928383711499
M0_legacy_representation,primary_training,132,elevation,2.8598112856791636e-06
M0_legacy_representation,primary_training,132,continentality,4.1156269154723313e-05
M0_legacy_representation,primary_training,132,population,0.025159722947063836
M0_legacy_representation,primary_training,132,station_density,-0.0017238926687552566
M0_legacy_representation,primary_training,132,climate_zone=B,0.004851113551972813
M0_legacy_representation,primary_training,132,climate_zone=C,-0.022323581435586114
M0_legacy_representation,primary_training,132,climate_zone=D,-0.006515154782483617
M0_legacy_representation,primary_training,132,climate_zone=E,-0.08964120241949643
M0_legacy_representation,primary_training,132,hemisphere=S,-0.02829029580781817
M0_legacy_representation,primary_training,132,spatial_block=Asia,-0.05326150966357971
M0_legacy_representation,primary_training,132,spatial_block=Europe,-0.06224158790228991
M0_legacy_representation,primary_training,132,spatial_block=North America,-0.10042618388774664
M0_legacy_representation,primary_training,132,spatial_block=Oceania,-0.055578261330434885
M0_legacy_representation,primary_training,132,spatial_block=South America,-0.06292609025638056
M0_legacy_representation,primary_training,132,income_group=Low-income countries,0.003947723171648504
M0_legacy_representation,primary_training,132,income_group=Lower-middle-income countries,-0.010064141677902342
M0_legacy_representation,primary_training,132,income_group=Upper-middle-income countries,-0.01718035190142082
M0_legacy_representation,primary_training,133,intercept,0.013402421533017387
M0_legacy_representation,primary_training,133,cum_co2_per_capita,0.035145907554799995
M0_legacy_representation,primary_training,133,cum_co2_total,-0.020442973637073366
M0_legacy_representation,primary_training,133,abs_latitude,0.0008970822721504719
M0_legacy_representation,primary_training,133,elevation,3.0260940392134517e-06
M0_legacy_representation,primary_training,133,continentality,3.819181786829451e-05
M0_legacy_representation,primary_training,133,population,0.02482564800622935
M0_legacy_representation,primary_training,133,station_density,-0.001453637057964876
M0_legacy_representation,primary_training,133,climate_zone=B,0.010343818707909154
M0_legacy_representation,primary_training,133,climate_zone=C,-0.015811320473821312
M0_legacy_representation,primary_training,133,climate_zone=D,-0.002168955302044891
M0_legacy_representation,primary_training,133,climate_zone=E,-0.07970662577351502
M0_legacy_representation,primary_training,133,hemisphere=S,-0.028964341478973477
M0_legacy_representation,primary_training,133,spatial_block=Asia,-0.05179834043787964
M0_legacy_representation,primary_training,133,spatial_block=Europe,-0.05354793423859452
M0_legacy_representation,primary_training,133,spatial_block=North America,-0.06187273976098406
M0_legacy_representation,primary_training,133,spatial_block=Oceania,-0.04815612635593165
M0_legacy_representation,primary_training,133,spatial_block=South America,-0.062328609218961786
M0_legacy_representation,primary_training,133,income_group=Low-income countries,0.008602238878392477
M0_legacy_representation,primary_training,133,income_group=Lower-middle-income countries,-0.004708825604718675
M0_legacy_representation,primary_training,133,income_group=Upper-middle-income countries,-0.00789632122701712
M0_legacy_representation,primary_training,134,intercept,0.013946696513943221
M0_legacy_representation,primary_training,134,cum_co2_per_capita,0.0342953513036028
M0_legacy_representation,primary_training,134,cum_co2_total,-0.022772875884906243
M0_legacy_representation,primary_training,134,abs_latitude,0.0008450643840948025
M0_legacy_representation,primary_training,134,elevation,4.1042947467398545e-06
M0_legacy_representation,primary_training,134,continentality,3.800724354688696e-05
M0_legacy_representation,primary_training,134,population,0.026611951895147486
M0_legacy_representation,primary_training,134,station_density,-0.0014610262669438217
M0_legacy_representation,primary_training,134,climate_zone=B,0.010811062246683458
M0_legacy_representation,primary_training,134,climate_zone=C,-0.016236229279015812
M0_legacy_representation,primary_training,134,climate_zone=D,-0.0023279918374558527
M0_legacy_representation,primary_training,134,climate_zone=E,-0.08076083526879463
M0_legacy_representation,primary_training,134,hemisphere=S,-0.029903875790672815
M0_legacy_representation,primary_training,134,spatial_block=Asia,-0.05111038939112824
M0_legacy_representation,primary_training,134,spatial_block=Europe,-0.052497995863530066
M0_legacy_representation,primary_training,134,spatial_block=North America,-0.057886029129214825
M0_legacy_representation,primary_training,134,spatial_block=Oceania,-0.04703764751712682
M0_legacy_representation,primary_training,134,spatial_block=South America,-0.06210493829140531
M0_legacy_representation,primary_training,134,income_group=Low-income countries,-0.00021644408993895154
M0_legacy_representation,primary_training,134,income_group=Lower-middle-income countries,-0.010977975693591836
M0_legacy_representation,primary_training,134,income_group=Upper-middle-income countries,-0.011685225474443329
M0_legacy_representation,primary_training,135,intercept,0.014595709723759755
M0_legacy_representation,primary_training,135,cum_co2_per_capita,0.038395003965073136
M0_legacy_representation,primary_training,135,cum_co2_total,-0.023226203800146825
M0_legacy_representation,primary_training,135,abs_latitude,0.0010513787828375712
M0_legacy_representation,primary_training,135,elevation,-5.095457699659079e-07
M0_legacy_representation,primary_training,135,continentality,4.110035599658512e-05
M0_legacy_representation,primary_training,135,population,0.025953050577340014
M0_legacy_representation,primary_training,135,station_density,-0.0017445005741188054
M0_legacy_representation,primary_training,135,climate_zone=B,0.005613594330670881
M0_legacy_representation,primary_training,135,climate_zone=C,-0.02326806321269036
M0_legacy_representation,primary_training,135,climate_zone=D,-0.0073253722806253625
M0_legacy_representation,primary_training,135,climate_zone=E,-0.09305695907530388
M0_legacy_representation,primary_training,135,hemisphere=S,-0.025912079746427993
M0_legacy_representation,primary_training,135,spatial_block=Asia,-0.0515553223016727
